directory	hardness	fn	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
111924_25ppm	25	DSC_0015.jpg	1	70	200	1400	1000	752343	79706	0.105943699	2	6759	1.209497045	15	2667	15750	589.6441551	295.2469853	526.1	533.1873687	3.74207808	0.066291838	45	0.930384864	1337	0.092652817	0.024502017	10.79298001	40.81296664	47.15989545	103832	9.553047182	0.913177369	167.2918835	0.000501009	2.121257844	0.663368657	1.359149115	0.114768727	0.015052348	0.005843528	1.986505735	-9.00E-05	2.95E-05	15.0817543	127.9848507	136.788673	0.968495101	0.898865128	1.94E-06	2.72E-06	1.407097786	1.459883423	0.001522739
111924_25ppm	25	DSC_0016.jpg	1	70	200	1400	1000	772507	37429	0.048451341	2	8402	1.433097753	10	2372.5	12275	588.9878088	473.5583089	415.5	503.2222795	4.686142269	0.033930696	59	0.909280289	3271	0.043990776	0.044551793	22.73203844	22.44578558	50.55280357	144285	10.60033422	0.94809102	186.7705165	0.000265443	1.820819387	0.44729513	1.425994425	0.061583983	0.003385497	0.001376691	1.996146607	-6.94E-05	2.90E-05	14.72715178	138.0795921	97.08636802	0.976850798	0.848221276	1.64E-06	2.54E-06	1.548928298	1.459139363	0.001694687
111924_25ppm	25	DSC_0017.jpg	1	70	200	1400	1000	922642	105666	0.114525461	1	10769	1.124251447	16	2293	35020	577.9711425	95.46773355	576.6	591.7699135	-0.709981453	0.040535007	68	0.850382417	825.5	0.053587973	0.03846017	18.66090369	26.00092543	52.19408528	155798	11.48723356	0.99816946	206.0354647	8.11E-06	2.078269588	0.704770889	1.535813305	0.064320667	0.003906524	0.001859428	1.988063365	-8.24E-05	2.39E-05	10.46002812	143.2259109	99.02758685	0.97998804	0.848589849	1.51E-06	2.39E-06	1.58719549	1.461174827	0.001395649
111924_25ppm	25	DSC_0018.jpg	1	70	200	1400	1000	913048	142518	0.15609037	2	8061	1.249466341	26	2424.5	33644	592.0492146	91.63287922	680.75	606.3580537	-0.482561453	0.056656058	30	0.932913342	1034	0.07469554	0.058705137	13.38768016	17.03428455	44.09801705	78291	11.11793922	0.941577611	161.2035553	0.00034647	2.50592232	0.783369725	1.38262454	0.08964967	0.007182075	0.002782265	1.9739969	-1.37E-05	2.41E-05	11.5500636	123.2380769	96.61789198	0.953595239	0.684302835	1.82E-06	2.84E-06	1.564683288	1.426148983	0.002952075
111924_25ppm	25	DSC_0019.jpg	1	70	200	1400	1000	810999	152547	0.188097643	2	12358	1.029400391	15	1549	119539	583.5122288	24.55280437	579.565	581.7481646	0.261163496	0.090847461	14	0.802692929	901.5	0.123237493	0.166107858	8.114413665	6.020184795	51.63672061	284795	11.54438496	0.326319643	82.09033973	0.00817274	1.802026846	-0.347607514	1.012573763	0.138586625	0.015861949	0.005579948	1.920549822	-8.35E-05	2.73E-05	7.477463421	152.3524794	46.85860402	0.970108703	0.903256743	2.74E-06	4.00E-06	1.461269379	1.323014497	0.006322313
111924_25ppm	25	DSC_0020.jpg	1	70	200	1400	1000	553438	42816	0.077363679	2	9975	1.595251846	21	1562	5831	423.036607	105.0370448	429	424.7458608	-0.254991523	0.048511667	31	0.901669562	979.5	0.065136862	0.066325256	15.35229016	15.07721281	50.25704173	103143	10.41162905	0.894558825	165.945636	0.000618754	1.697112984	0.201145966	1.280637593	0.074472717	0.004764284	0.002205489	1.922178717	-9.59E-05	4.01E-05	11.52042291	142.4083098	94.39626465	0.97544181	0.913587505	2.34E-06	3.60E-06	1.541798565	1.382769147	0.002271511
111924_25ppm	25	DSC_0021.jpg	1	70	200	1400	1000	629233	30151	0.047917067	5	16039	1.499325585	17	1520	5598	433.9952555	147.0698539	532.6	461.8106555	-0.367257505	0.074511032	59	0.836055451	929	0.109087494	0.083372007	9.166953602	11.99443358	54.19233174	166379	11.14144645	0.851712751	159.8256376	0.000900574	1.551217654	0.081143579	1.320221996	0.107356883	0.010046858	0.00471223	1.967681583	-7.30E-05	3.48E-05	17.86594171	135.4373984	93.54641796	0.965055765	0.851460734	2.40E-06	3.57E-06	1.486210956	1.377567755	0.003602465
111924_25ppm	25	DSC_0022.jpg	1	70	200	1400	1000	471392	120427	0.255471031	3	10699	1.059454455	26	2686.5	38542	462.6544997	57.12402055	457	459.0235417	0.098397087	0.11141831	28	0.814821416	668.5	0.166192519	0.093152455	6.017118012	10.73509009	51.34079218	88867	11.06740783	0.846657064	155.8818413	0.000950527	1.665297526	0.230735489	1.02174913	0.150968871	0.018694078	0.008763817	1.927671735	-9.65E-05	4.63E-05	9.711420816	140.9247899	61.21153569	0.946706966	0.836114597	3.24E-06	4.66E-06	1.440591633	1.343331088	0.003839976
111924_25ppm	25	DSC_0023.jpg	1	70	200	1400	1000	729076	149637	0.205241978	2	11906	1.258582595	26	1461	95161	561.2789076	55.9923675	577.45	567.7287978	-0.180947755	0.10572286	13	0.835435568	1208	0.147591094	0.157108851	6.775476594	6.365013786	54.18817601	245796	12.45751753	0.389489265	89.06955961	0.006810714	1.652120238	-0.176591568	1.154461363	0.14758023	0.017092311	0.006603631	1.942956307	-8.22E-05	3.04E-05	9.821931748	146.7990615	60.41554154	0.960565334	0.846765085	2.98E-06	4.32E-06	1.452348959	1.304522563	0.006378214
111924_25ppm	25	DSC_0024.jpg	1	70	200	1400	1000	858173	117993	0.137493256	2	10342	1.32171219	34	1933.5	19297	596.2013252	93.22875559	631.6	616.02811	-0.481186077	0.103926365	38	0.925874566	2616	0.138272158	0.02821388	7.232113909	35.44354806	45.05673721	81656	9.138083102	0.968550556	177.8541325	0.000167968	2.146865665	0.636381582	1.384510247	0.146349608	0.02290363	0.007831348	1.985314547	-7.03E-05	2.59E-05	10.523483	131.9515243	100.1674771	0.961633767	0.872953154	1.96E-06	2.72E-06	1.39053687	1.33858743	0.002187185
111924_25ppm	25	DSC_0025.jpg	1	70	200	1400	1000	848881	74051	0.087233664	1	4314	1.154005053	8	4907.5	25970	549.7823558	42.06549468	541.43	549.1478436	-0.349779516	0.02515488	61	0.978917704	926	0.033777543	0.034419505	29.60546889	29.05329378	41.78900118	85400	10.56318651	0.792725334	147.1767978	0.001383737	2.569706444	0.615972589	1.049489931	0.053221841	0.002614793	0.001150133	1.954785377	-8.96E-05	2.63E-05	19.83655701	113.1546398	79.41433537	0.96637404	0.820266296	1.56E-06	2.41E-06	1.546443599	1.539393618	0.001454097
111924_25ppm	25	DSC_0026.jpg	1	70	200	1400	1000	1182329	57567	0.048689493	1	7584	1.364616159	16	2493.5	17219	656.9204852	93.3633175	607	640.7998099	0.511509409	0.036359677	39	0.889636397	938	0.043399683	0.035919773	23.04164316	27.83981951	44.9038355	119471	10.82188904	0.977851879	177.6542251	0.000113695	2.713336761	0.910844164	1.36095196	0.067605348	0.004165823	0.001333739	1.988099952	-5.77E-05	1.89E-05	15.45922865	114.3626059	91.17753161	0.976314525	0.862133638	1.31E-06	2.07E-06	1.578897676	1.406117848	0.001379322
111924_25ppm	25	DSC_0027.jpg	1	70	200	1400	1000	633435	44556	0.070340287	3	10255	1.218571291	13	2559	8715	468.7933423	82.41766437	405.8	465.8438394	0.051503722	0.038988689	70	0.862778106	948	0.053522364	0.052099931	18.68377872	19.19388339	56.16230602	171965	11.75119442	0.979676932	195.3297207	9.46E-05	1.533733477	0.213205348	1.350791166	0.062494511	0.003193024	0.001676495	1.933824022	-4.65E-05	3.52E-05	19.02262641	130.1184258	79.21759934	0.96560511	0.807677209	1.96E-06	3.04E-06	1.552021653	1.457242258	0.001900759
111924_25ppm	25	DSC_0028.jpg	1	70	200	1400	1000	895737	90571	0.101113385	2	9056	1.242188116	35	1616	16018	516.5835453	142.9870857	556.85	550.2557936	-0.548233182	0.047735105	31	0.921614657	4047	0.061341769	0.040711159	16.30210565	24.56328975	45.94311966	100763	10.58146814	0.867330861	159.0631038	0.000808252	2.769483459	0.966841322	1.36513141	0.07448198	0.005122021	0.001976432	1.97233228	-3.90E-05	2.50E-05	16.7140312	116.3993692	80.09092651	0.959758928	0.806505568	1.55E-06	2.42E-06	1.561954822	1.440844937	0.001738147
111924_25ppm	25	DSC_0029.jpg	1	70	200	1400	1000	703173	65585	0.093270077	2	7339	1.26068133	16	1720.5	14050	479.2867886	88.43418374	521.3	495.222282	0.060327429	0.035865001	44	0.9335402	1083	0.047468251	0.055552172	21.06671241	18.00109624	49.20260444	115101	11.52907199	0.933787429	169.793405	0.000375104	1.989827058	0.474023003	1.43770887	0.064984358	0.003874844	0.001689579	1.964278586	-4.20E-05	3.18E-05	15.28814929	125.7285543	81.52485694	0.964056152	0.838341477	1.83E-06	2.82E-06	1.540560378	1.471822496	0.002091792
111924_25ppm	25	DSC_0030.jpg	1	70	200	1400	1000	875481	67035	0.076569337	3	12084	1.648764065	16	2137	16564	551.5394461	149.1537049	730	566.8860714	-0.214000227	0.0401513	53	0.912020368	1118	0.054520523	0.044781397	18.3417169	22.33070149	48.90647056	132780	10.63262859	0.937852613	148.3981809	0.000391494	2.018186352	0.572105574	1.068755657	0.067081435	0.004042293	0.00188459	1.974121235	-6.89E-05	2.54E-05	17.03885777	108.0967976	122.3200024	0.981876724	0.882002454	1.57E-06	2.42E-06	1.547689245	1.456022549	0.001904989
111924_25ppm	25	DSC_0031.jpg	1	70	200	1400	1000	850782	17567	0.020648063	1	4405	1.382387263	13	1297	1946	538.984009	82.63335854	607.5	530.3736745	-0.017283587	0.038626346	38	0.892148159	3473.5	0.043086054	0.030060228	23.20936632	33.26654692	45.54714049	106658	10.40051228	0.968678131	189.6887628	0.000156187	2.380805615	0.774661766	1.231030881	0.076434138	0.00532912	0.001278285	1.971371611	-5.52E-05	2.63E-05	7.79990009	137.0741503	86.11187439	0.963580515	0.83976038	1.63E-06	2.39E-06	1.465850756	1.397458013	0.001164424
111924_25ppm	25	DSC_0032.jpg	1	70	200	1400	1000	769346	37285	0.04846324	1	4043	1.116957164	7	1845	20001	522.0571664	26.32052187	514.95	521.8463138	-0.386452613	0.06428382	37	0.83791134	625	0.07254976	0.03131182	13.78364314	31.93682124	45.82429099	93406	8.805797624	0.954898825	175.5628576	0.000246153	1.956327538	0.498133722	1.290215194	0.111815923	0.0155014	0.004142671	1.958145178	-4.53E-05	2.90E-05	13.89650793	129.6247698	27.86824051	0.95097618	0.738844383	1.93E-06	2.73E-06	1.417231	1.425326225	0.0024825
111924_25ppm	25	DSC_0033.jpg	1	70	200	1400	1000	676562	97733	0.144455349	3	11895	1.310306664	29	2056	16473	503.6777701	72.0703361	498.8	499.4831213	0.410849759	0.077280574	24	0.900378851	1643	0.103303922	0.050230762	9.680174581	19.9081191	47.16058155	79863	9.739943314	0.781907445	140.2791384	0.001513637	2.123805857	0.64863494	1.432563823	0.10751353	0.009450825	0.004079745	1.955685232	-6.86E-05	3.28E-05	11.36733018	122.3723976	56.8948998	0.966761642	0.900401593	2.18E-06	3.24E-06	1.486893904	1.328759955	0.001931896
111924_25ppm	25	DSC_0034.jpg	1	70	200	1400	1000	673895	53171	0.078901016	1	6736	1.231563831	23	1453	14800	470.9939005	89.14618638	502.25	491.7013411	-0.34911701	0.087226942	52	0.926425495	2896	0.115081722	0.026941309	8.689477181	37.1177209	48.85045186	90302	9.687062855	0.959887963	175.9611213	0.000216745	1.938688021	0.609413467	1.479069296	0.142633229	0.021374546	0.007104754	1.978799898	-4.36E-05	3.30E-05	16.11715647	121.9240703	50.35535352	0.963855147	0.887335655	2.04E-06	2.82E-06	1.381903827	1.429613899	0.001445359
111924_25ppm	25	DSC_0035.jpg	1	70	200	1400	1000	713457	32739	0.045887839	1	4539	1.135884876	12	2660	6074	508.8037976	35.76215465	516.375	515.8795603	-0.50452786	0.064071275	30	0.890421676	2480.5	0.077656845	0.037256515	12.8771649	26.84094317	47.36992021	92802	10.10207193	0.984607793	184.8644069	7.57E-05	1.946237482	0.513858087	1.456937812	0.104181651	0.010886735	0.003184318	1.988824309	-3.45E-05	3.13E-05	12.98212483	125.9307715	38.23742574	0.947834352	0.778944155	1.97E-06	2.81E-06	1.42508921	1.420908758	0.001832379
111924_25ppm	25	DSC_0036.jpg	1	70	200	1400	1000	626271	59850	0.095565658	1	13195	1.191545283	24	1435.5	14090	496.0708099	73.69624658	511.35	500.3748309	-0.018966032	0.098617052	79	0.455823061	67159.5	0.142211054	0.039053577	7.031802199	25.60584885	54.38751494	147333	11.38747591	0.986854251	204.9719499	6.17E-05	1.635540302	0.307189305	1.52748402	0.146189449	0.022641515	0.008852796	1.986272403	-8.47E-05	3.54E-05	10.76027588	152.6572522	74.55159776	0.952656359	0.773106874	2.29E-06	3.14E-06	1.370363469	1.376147507	0.002859964
111924_25ppm	25	DSC_0037.jpg	1	70	200	1400	1000	703978	65234	0.092664828	1	8473	1.444995041	24	1642.5	15819	528.2867761	84.44235693	507.4	517.3767308	0.460998766	0.067993318	33	0.892226001	1276	0.088220975	0.044959295	11.33517283	22.24234149	48.01968632	92844	9.496523322	0.963848615	180.431501	0.000187306	1.988254882	0.595870994	1.495011968	0.100126863	0.009505518	0.003395231	1.957708939	-7.58E-05	3.17E-05	11.75742491	130.8447634	85.06422787	0.971262016	0.883363346	1.96E-06	2.84E-06	1.449502047	1.374433525	0.001927633
111924_25ppm	25	DSC_0038.jpg	1	70	200	1400	1000	612536	7128	0.011636867	1	6751	1.257614741	4	1521	2965	453.0294864	97.72465257	564.9	462.4981058	-0.43839872	0.026163687	120	0.769197554	1654	0.033158509	0.038559549	30.15817128	25.93391326	54.36558226	168314	10.80616356	0.993634526	210.9424243	2.95E-05	1.515982475	0.21523514	1.527034652	0.051071334	0.002349623	0.00100954	1.951636193	-8.75E-05	3.65E-05	8.399613451	160.2652623	92.98187313	0.972190552	0.873091103	1.87E-06	2.71E-06	1.451193486	1.449890462	0.001465462
111924_25ppm	25	DSC_0039.jpg	1	70	200	1400	1000	680126	31402	0.046170857	1	6100	1.072691819	11	2058	6888	499.4156243	33.13434825	506.225	498.5609784	-0.255653963	0.067664521	62	0.850456564	1622	0.08142099	0.027715387	12.2818453	36.08104113	46.5954544	90421	7.840098263	0.990657775	189.3729808	4.72E-05	1.746191612	0.333173712	1.481441832	0.109323672	0.013861351	0.004158552	2.018978547	-7.86E-05	3.28E-05	8.969690205	142.6274068	32.0120627	0.968343502	0.87446867	2.04E-06	2.83E-06	1.388159402	1.37582651	0.001631522
111924_25ppm	25	DSC_0040.jpg	1	70	200	1400	1000	655747	41269	0.062934333	1	5730	1.117789742	15	1948	8074	491.499244	33.60622604	477.7	489.8673323	-0.32975074	0.055062242	53	0.919332895	2166	0.068000851	0.027662162	14.70569825	36.15046436	44.349282	58437	7.935441424	0.973445694	178.8498969	0.000141621	1.932016507	0.463254915	1.47443568	0.087072648	0.007404649	0.00263746	1.98152313	-0.000103953	3.41E-05	9.442932805	137.4492542	13.13402619	0.975667291	0.903474086	1.99E-06	2.81E-06	1.415089042	1.357309942	0.001076266
111924_25ppm	25	DSC_0041.jpg	1	70	200	1400	1000	693121	72215	0.104188158	3	9487	1.207038458	21	1807	13386	509.9933559	68.28140384	534.75	522.4398978	-0.535357626	0.045450939	37	0.921013232	1081	0.061421595	0.04050417	16.28091877	24.68881588	50.41549206	109627	10.54751608	0.979476038	189.7433908	0.000103973	1.983045396	0.598046663	1.464117034	0.07194398	0.004435599	0.002123364	1.971042448	-6.69E-05	3.21E-05	11.92079399	135.9710589	63.61110503	0.964676685	0.829274698	1.78E-06	2.73E-06	1.536693695	1.367296554	0.001356435
111924_25ppm	25	DSC_0042.jpg	1	70	200	1400	1000	811799	64740	0.079748805	2	9512	1.072055821	18	2158	12336	625.4939078	401.0777348	592.65	547.5079892	4.110523568	0.050809868	34	0.911268309	1340.5	0.066842657	0.035262484	14.96050654	28.35875078	46.08461365	85131	10.24773381	0.920400742	168.5309668	0.000455173	2.293199579	0.72079202	1.517139337	0.081121108	0.005680266	0.002299301	2.006064844	-3.03E-05	2.75E-05	11.8478047	125.7912066	52.09734296	0.959088016	0.830246687	1.67E-06	2.58E-06	1.543967242	1.375898426	0.001222537
111924_25ppm	25	DSC_0043.jpg	1	70	200	1400	1000	791387	94520	0.119435877	1	12473	1.344201894	27	1566	12622	522.2927584	92.38807109	577.25	528.4236376	-0.17476921	0.057009276	34	0.962390301	999	0.077912188	0.06001523	12.83496235	16.66243708	47.55149285	93080	11.40010793	0.921266234	165.3556866	0.000455454	2.29465567	0.726006805	1.469138032	0.08947605	0.006356816	0.002918742	1.964842867	-1.58E-05	2.77E-05	11.78558875	121.4978288	81.17680602	0.952479477	0.744145079	1.93E-06	2.99E-06	1.553043498	1.400626582	0.002157223
111924_25ppm	25	DSC_0044.jpg	1	70	200	1400	1000	598180	89385	0.149428266	2	10116	1.304628137	30	1606	23138	474.1568246	73.77711405	485.55	478.2456787	-0.238682071	0.091613227	26	0.937384278	1059	0.127258539	0.067199158	7.858018886	14.88113884	50.1498019	82012	10.46960886	0.887359249	156.3442247	0.000683921	1.78231348	0.440429621	1.213412547	0.1238944	0.012845041	0.005590503	1.959276578	-3.32E-05	3.64E-05	9.862422856	132.5002588	57.49787523	0.964759685	0.902438999	2.69E-06	4.02E-06	1.497561027	1.351496598	0.003023134
111924_25ppm	25	DSC_0045.jpg	1	70	200	1400	1000	536631	74058	0.138005445	3	13527	1.428820041	30	1472.5	17248	473.4624526	88.68642643	500	484.9726298	-0.021065787	0.094799033	37	0.893170151	1191.5	0.140470857	0.074002286	7.118914345	13.51309612	50.01925583	103542	10.25376517	0.92975085	171.8344514	0.000399048	1.639595939	0.116494776	1.233405283	0.139465143	0.018432	0.007970743	1.970873442	-4.52E-05	4.10E-05	9.426224382	144.1898307	84.45266901	0.943590954	0.816246121	2.81E-06	4.11E-06	1.464223797	1.315211035	0.003593143
111924_25ppm	25	DSC_0046.jpg	1	70	200	1400	1000	695939	46005	0.066104932	1	4332	1.115000603	14	2392	13382	494.802384	48.70999739	514.75	499.5454456	-0.326292774	0.036689422	32	0.869747944	768.5	0.045558655	0.044731645	21.94972629	22.35553847	48.47106625	99480	10.94590396	0.929607614	175.9518012	0.000368544	2.206199719	0.705081619	1.308609044	0.065805353	0.003878491	0.001447626	1.976078505	-3.54E-05	3.21E-05	13.36411086	130.4806412	45.79224031	0.942321579	0.688000898	1.81E-06	2.78E-06	1.540204182	1.41152304	0.00132293
111924_25ppm	25	DSC_0047.jpg	1	70	200	1400	1000	455448	112972	0.24804588	1	9144	1.291871071	29	2425	17623	432.8742069	77.61268169	475.25	442.1292639	-0.402915054	0.096131062	20	0.854504078	998	0.139297751	0.085029398	7.178866778	11.76063843	50.97228451	85277	10.94595481	0.723157367	139.6083375	0.001946795	1.687291652	0.244222409	1.172827313	0.122313244	0.011489708	0.005567465	1.919439944	-0.000130013	4.80E-05	12.56481564	136.2695698	63.53700932	0.951015844	0.879941741	3.22E-06	4.81E-06	1.495804813	1.306024644	0.002972877
111924_25ppm	25	DSC_0048.jpg	1	70	200	1400	1000	703723	30191	0.042901824	1	6581	1.184882267	10	1542.5	9082	457.8146429	86.24751203	493.15	467.4390562	-0.287331126	0.022768618	85	0.801074421	864	0.029877281	0.027090608	33.47024742	36.91316189	55.45498881	171767	11.56135459	0.995695383	216.7597769	1.90E-05	1.700498086	0.444557044	1.624594551	0.043609168	0.001716841	0.000814435	1.969465037	-6.67E-05	3.18E-05	10.24337149	155.8510798	67.68612197	0.950343268	0.642559403	1.56E-06	2.40E-06	1.540205845	1.477646461	0.001041455
111924_25ppm	25	DSC_0049.jpg	1	70	200	1400	1000	911386	104449	0.114604569	3	16028	1.091442769	34	1899.5	19688	599.4518928	158.3073418	570	583.9725646	2.769924623	0.054859522	38	0.898065046	1785	0.075729429	0.03352364	13.2049061	29.82969601	46.22860014	99876	10.47441247	0.957341823	178.8656427	0.000229683	2.445710849	0.798054498	1.43148554	0.080198023	0.005514688	0.002740594	1.983121267	-2.67E-05	2.42E-05	9.285481356	134.2760223	126.8253949	0.955712317	0.710615446	1.54E-06	2.44E-06	1.584353767	1.367675464	0.001220083
111924_25ppm	25	DSC_0050.jpg	1	70	200	1400	1000	834902	47560	0.05696477	1	4722	1.422699065	16	1972	8402	547.7722871	98.26135686	614.35	563.1946745	-0.444566161	0.03385044	34	0.918448027	1534	0.041395814	0.047945353	24.15703172	20.85707865	43.22778891	81639	11.15556895	0.913458325	166.4914214	0.000497475	2.821424368	0.905746322	1.326355063	0.063287866	0.00375542	0.001158829	1.989437576	-4.88E-05	2.68E-05	12.32676803	121.2890248	100.8846784	0.946234157	0.724991464	1.59E-06	2.39E-06	1.498713231	1.415794571	0.001908237
111924_25ppm	25	DSC_0051.jpg	1	70	200	1400	1000	617843	32921	0.053283763	1	5934	1.121872863	10	2746	6816	430.4181285	104.1273976	529.05	458.4774006	-0.725003571	0.026460606	44	0.853529109	39567	0.034353488	0.035587493	29.10912596	28.09975945	50.93165783	117392	10.65558331	0.876253223	161.9967854	0.000730779	1.979128962	0.626567348	1.445721335	0.050590998	0.002300031	0.001027261	1.980163198	-4.79E-05	3.62E-05	20.93509875	108.9873857	75.22060619	0.958061446	0.774736723	1.81E-06	2.75E-06	1.518328619	1.486645494	0.001150016
111924_25ppm	25	DSC_0052.jpg	1	70	200	1400	1000	472404	116617	0.246858621	5	9950	1.234183511	28	1898	45689	464.3500138	107.0262189	379.75	454.3507715	2.343410922	0.098537692	14	0.849673215	860	0.141328783	0.095372688	7.075699532	10.48518207	51.05346971	88233	11.47483337	0.669205243	122.2265301	0.002650154	1.778850346	0.341835254	1.210858821	0.126418373	0.012658306	0.00552733	1.926710799	-5.09E-05	4.62E-05	14.63312798	123.3899845	82.77031337	0.949877931	0.879012889	3.24E-06	4.81E-06	1.485092722	1.308328928	0.003651949
111924_25ppm	25	DSC_0053.jpg	1	70	200	1400	1000	799445	61299	0.076676945	2	14993	1.315110123	20	1928.5	9028	546.9062611	96.0296962	584.55	558.5927888	0.030776515	0.074067509	90	0.795910972	903	0.100110611	0.048050476	9.988951094	20.81144824	51.63848251	145370	11.26596064	0.99383276	197.3425245	2.82E-05	1.754006618	0.400586893	1.41023831	0.109142219	0.01113026	0.004503459	1.996433317	-5.77E-05	2.77E-05	10.99220254	147.1709529	101.4679599	0.955066583	0.723504353	1.91E-06	2.79E-06	1.457071193	1.36601755	0.002243088
111924_25ppm	25	DSC_0054.jpg	1	70	200	1400	1000	690073	123145	0.178452135	2	11545	1.124013244	24	1938.5	42907	542.0218118	71.95531744	554.5	548.7645085	0.099363085	0.109358865	34	0.893459475	2821	0.159391486	0.033025743	6.273860813	30.27940986	47.93439645	91384	10.45081495	0.97529086	181.0401713	0.000130199	1.999043834	0.573957457	1.446665107	0.155319722	0.024038797	0.009477039	1.990281749	-4.22E-05	3.20E-05	9.712244411	135.1336107	64.43818464	0.933455772	0.64963426	2.26E-06	3.20E-06	1.414667055	1.362991051	0.002155556
